ride_ts,video_path,ride_dir
20240316064742,frodobots_data/output_rides_4/ride_21862_20240316064742/recordings/7a7fe06d5244b1d8e43425b1b560f8dc_ride_21862__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21862_20240316064742
20240316071829,frodobots_data/output_rides_4/ride_21873_20240316071829/recordings/af32db5d174682e0731420b572e04c67_ride_21873__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21873_20240316071829
20240316074321,frodobots_data/output_rides_4/ride_21881_20240316074321/recordings/fff64dac1d4fc53a3fd74e97679bd603_ride_21881__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21881_20240316074321
20240317023036,frodobots_data/output_rides_4/ride_21943_20240317023036/recordings/a12289ef0d47a54e5484128d1cb219d1_ride_21943__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21943_20240317023036
20240317040200,frodobots_data/output_rides_4/ride_21951_20240317040200/recordings/3e93497b1d481ed011eb0fb96cdfb4c0_ride_21951__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21951_20240317040200
20240317044841,frodobots_data/output_rides_4/ride_21960_20240317044841/recordings/198b1fb38e4c5b0716c7e6a17f3d0f9c_ride_21960__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21960_20240317044841
20240317052858,frodobots_data/output_rides_4/ride_21964_20240317052858/recordings/1692592a594bbfd1e89f6d8c85593ee6_ride_21964__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21964_20240317052858
20240317060915,frodobots_data/output_rides_4/ride_21969_20240317060915/recordings/3867e8922f469c3f75cb7cb2d52d7c56_ride_21969__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_21969_20240317060915
20240318095119,frodobots_data/output_rides_4/ride_22152_20240318095119/recordings/9029db753b47e33293cfcc925281a603_ride_22152__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22152_20240318095119
20240318103631,frodobots_data/output_rides_4/ride_22161_20240318103631/recordings/4414a0afd546f380cc46e8beb4e6c607_ride_22161__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22161_20240318103631
20240319032029,frodobots_data/output_rides_4/ride_22326_20240319032029/recordings/c00e6748744d9f2b419e9f92f5869aad_ride_22326__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22326_20240319032029
20240319072635,frodobots_data/output_rides_4/ride_22390_20240319072635/recordings/ad1c8daf0840f1e2253279921f63b5d7_ride_22390__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22390_20240319072635
20240319083510,frodobots_data/output_rides_4/ride_22406_20240319083510/recordings/92658a4bd8441711612cec94473bdc07_ride_22406__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22406_20240319083510
20240319095539,frodobots_data/output_rides_4/ride_22418_20240319095539/recordings/ba6f6ab17448da4547bc7bb5cb585186_ride_22418__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22418_20240319095539
20240319104821,frodobots_data/output_rides_4/ride_22429_20240319104821/recordings/5738e1ad624d02455aeac79253d6ff8f_ride_22429__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22429_20240319104821
20240319122635,frodobots_data/output_rides_4/ride_22445_20240319122635/recordings/ea9401bc6b4a1b452192f78989051759_ride_22445__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22445_20240319122635
20240319132540,frodobots_data/output_rides_4/ride_22452_20240319132540/recordings/e8f2320c494d702b790f9b8805188b74_ride_22452__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22452_20240319132540
20240320065005,frodobots_data/output_rides_4/ride_22643_20240320065005/recordings/6f7b5b9e0b4c32fd489e7b8019b1916c_ride_22643__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22643_20240320065005
20240320103430,frodobots_data/output_rides_4/ride_22696_20240320103430/recordings/73e5cb136642365a454c0a81e32e284d_ride_22696__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22696_20240320103430
20240320120406,frodobots_data/output_rides_4/ride_22713_20240320120406/recordings/4ee358554648202af81e68a13a6aa106_ride_22713__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22713_20240320120406
20240320132958,frodobots_data/output_rides_4/ride_22727_20240320132958/recordings/9485c9c5f443f5c67d1613acfd13bd47_ride_22727__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22727_20240320132958
20240320150448,frodobots_data/output_rides_4/ride_22740_20240320150448/recordings/9c1ce1c911486989fa93b5bdd2d460ea_ride_22740__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_4/ride_22740_20240320150448
20240320173636,frodobots_data/output_rides_5/ride_22768_20240320173636/recordings/aa9429db9b4ec6a1a4649f93bf060be2_ride_22768__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_22768_20240320173636
20240320221512,frodobots_data/output_rides_5/ride_22821_20240320221512/recordings/e4b816117a4ded47116933a29a19c5fd_ride_22821__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_22821_20240320221512
20240321113325,frodobots_data/output_rides_5/ride_23039_20240321113325/recordings/68e4f7446845d9bf14e615bec8036c22_ride_23039__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23039_20240321113325
20240322023224,frodobots_data/output_rides_5/ride_23207_20240322023224/recordings/f5909f36334b524a49596d908eb5c886_ride_23207__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23207_20240322023224
20240322054850,frodobots_data/output_rides_5/ride_23278_20240322054850/recordings/ef8b65eab6444b2a51c1b480652c9055_ride_23278__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23278_20240322054850
20240322080205,frodobots_data/output_rides_5/ride_23305_20240322080205/recordings/8177b8195f443be020b72f9ef39fef12_ride_23305__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23305_20240322080205
20240322092209,frodobots_data/output_rides_5/ride_23329_20240322092209/recordings/d430200a7545a721fef793a38b579411_ride_23329__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23329_20240322092209
20240322094153,frodobots_data/output_rides_5/ride_23340_20240322094153/recordings/7911b332764a72de8eeecabc1af90074_ride_23340__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23340_20240322094153
20240322095052,frodobots_data/output_rides_5/ride_23345_20240322095052/recordings/85f7b4146e42be1a4040ad8759387800_ride_23345__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23345_20240322095052
20240322102326,frodobots_data/output_rides_5/ride_23360_20240322102326/recordings/1cd0cb53ec4d3e7a1ecd228acd64e4a6_ride_23360__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23360_20240322102326
20240322112735,frodobots_data/output_rides_5/ride_23377_20240322112735/recordings/7c6b73475844c0888e0e108080eade83_ride_23377__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23377_20240322112735
20240322121327,frodobots_data/output_rides_5/ride_23388_20240322121327/recordings/48f86f51a54172b99ecf93938f1aabdb_ride_23388__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23388_20240322121327
20240322122806,frodobots_data/output_rides_5/ride_23396_20240322122806/recordings/4ec11849ad4e464f54a553a19ec4e03d_ride_23396__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23396_20240322122806
20240322133035,frodobots_data/output_rides_5/ride_23419_20240322133035/recordings/e349f50690455b9bc37d0f9b8396d533_ride_23419__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23419_20240322133035
20240322141413,frodobots_data/output_rides_5/ride_23429_20240322141413/recordings/e685f980ab49f3902ebad3819ec1d617_ride_23429__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23429_20240322141413
20240322145934,frodobots_data/output_rides_5/ride_23444_20240322145934/recordings/37991bde20481f5758ed50b164374911_ride_23444__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23444_20240322145934
20240322152804,frodobots_data/output_rides_5/ride_23451_20240322152804/recordings/579c998fb94b8a73788eac9691a34325_ride_23451__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23451_20240322152804
20240322161750,frodobots_data/output_rides_5/ride_23470_20240322161750/recordings/869b6235274add4e4b5911a4a6d9432b_ride_23470__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23470_20240322161750
20240322163900,frodobots_data/output_rides_5/ride_23477_20240322163900/recordings/ff62c5c50449a38cfb9de69ad32562dd_ride_23477__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23477_20240322163900
20240322180147,frodobots_data/output_rides_5/ride_23496_20240322180147/recordings/6263f0e8de4e0cec603ca8a7c6dc4123_ride_23496__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23496_20240322180147
20240322204409,frodobots_data/output_rides_5/ride_23514_20240322204409/recordings/0c612a5ee644ce028f3e36b6dd2080be_ride_23514__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_5/ride_23514_20240322204409
20240323235202,frodobots_data/output_rides_6/ride_23791_20240323235202/recordings/3ae58de0e74b4f6d39c28893569babd2_ride_23791__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_23791_20240323235202
20240325034424,frodobots_data/output_rides_6/ride_24047_20240325034424/recordings/e2827896824467e724ad92b97bde0d47_ride_24047__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24047_20240325034424
20240325134753,frodobots_data/output_rides_6/ride_24183_20240325134753/recordings/6b7add91c0446e03a94f409f74e8bbb2_ride_24183__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24183_20240325134753
20240325234543,frodobots_data/output_rides_6/ride_24279_20240325234543/recordings/fc22cc321342ce247aedefbc9c628a28_ride_24279__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24279_20240325234543
20240326091039,frodobots_data/output_rides_6/ride_24430_20240326091039/recordings/f9a1ae880f408a07249db9904d240940_ride_24430__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24430_20240326091039
20240326103335,frodobots_data/output_rides_6/ride_24459_20240326103335/recordings/8a03395fd54f667d2269d69f29a8eb25_ride_24459__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24459_20240326103335
20240326111004,frodobots_data/output_rides_6/ride_24469_20240326111004/recordings/5a75444f4445842d8add12a5d2fac44c_ride_24469__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24469_20240326111004
20240326122511,frodobots_data/output_rides_6/ride_24485_20240326122511/recordings/1df7f65d524ac768016fd681b3059c64_ride_24485__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24485_20240326122511
20240326133012,frodobots_data/output_rides_6/ride_24499_20240326133012/recordings/0be9cca4c240902c1256bb92c51ffcb3_ride_24499__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24499_20240326133012
20240326143212,frodobots_data/output_rides_6/ride_24508_20240326143212/recordings/545e4cab3d42b37166f4f6a7d9508cac_ride_24508__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24508_20240326143212
20240326154101,frodobots_data/output_rides_6/ride_24520_20240326154101/recordings/c0453d9a384dade63411c8b42587f29b_ride_24520__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24520_20240326154101
20240326201839,frodobots_data/output_rides_6/ride_24566_20240326201839/recordings/f7fd6c529c4908c0b2066d8f09eb5fca_ride_24566__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24566_20240326201839
20240326220801,frodobots_data/output_rides_6/ride_24589_20240326220801/recordings/d1606c7fea4a309b36a13eb1138a8849_ride_24589__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24589_20240326220801
20240327105514,frodobots_data/output_rides_6/ride_24743_20240327105514/recordings/bdbc9ea81f41676375de9f90069ee5d5_ride_24743__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_6/ride_24743_20240327105514
20240328042954,frodobots_data/output_rides_7/ride_24985_20240328042954/recordings/9a7d2562134508757b992096bce8606a_ride_24985__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_7/ride_24985_20240328042954
20240405113417,frodobots_data/output_rides_10/ride_27883_20240405113417/recordings/9c40b3736f4acd972cf0fa8b616b4371_ride_27883__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_10/ride_27883_20240405113417
20240408151948,frodobots_data/output_rides_11/ride_28786_20240408151948/recordings/de59d4f46f4a407e524a8782e8e52a6f_ride_28786__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_11/ride_28786_20240408151948
20240408204952,frodobots_data/output_rides_11/ride_28828_20240408204952/recordings/d0057deb884eee69728ed78041932abc_ride_28828__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_11/ride_28828_20240408204952
20240408233015,frodobots_data/output_rides_11/ride_28851_20240408233015/recordings/41d193acfe4baaa43a442ebc8276a474_ride_28851__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_11/ride_28851_20240408233015
20240409115326,frodobots_data/output_rides_11/ride_29141_20240409115326/recordings/48cc10c38743addde04d1d92ca65475e_ride_29141__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_11/ride_29141_20240409115326
20240409235518,frodobots_data/output_rides_12/ride_29253_20240409235518/recordings/eb5d0062d14f582816c8e0a12871191d_ride_29253__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29253_20240409235518
20240410004635,frodobots_data/output_rides_12/ride_29261_20240410004635/recordings/d1267bcba6438bdc6d7ff49ad7477735_ride_29261__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29261_20240410004635
20240410203657,frodobots_data/output_rides_12/ride_29583_20240410203657/recordings/3bce10c6954509212b632f88d0be2174_ride_29583__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29583_20240410203657
20240410213715,frodobots_data/output_rides_12/ride_29593_20240410213715/recordings/136310645c4b1e576f61229612f2ee84_ride_29593__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29593_20240410213715
20240410221719,frodobots_data/output_rides_12/ride_29601_20240410221719/recordings/7e773aebb24be11cadf6cab9eda341b1_ride_29601__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29601_20240410221719
20240410233628,frodobots_data/output_rides_12/ride_29608_20240410233628/recordings/c345fb85f54141d11363d9a3dc7a8079_ride_29608__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29608_20240410233628
20240411174040,frodobots_data/output_rides_12/ride_29876_20240411174040/recordings/502bb477784e73d4074dd0896eb2a1f0_ride_29876__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29876_20240411174040
20240411204304,frodobots_data/output_rides_12/ride_29922_20240411204304/recordings/a4d5a3530c4bb747490491ac3b063c94_ride_29922__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29922_20240411204304
20240411214229,frodobots_data/output_rides_12/ride_29935_20240411214229/recordings/6c7dc6b45147f9e2b41a54a732f5d2be_ride_29935__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29935_20240411214229
20240411222436,frodobots_data/output_rides_12/ride_29946_20240411222436/recordings/3d012eaf664854da741453b979943642_ride_29946__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_29946_20240411222436
20240412082308,frodobots_data/output_rides_12/ride_30132_20240412082308/recordings/bf579b978949e51f56a153a8b54001d1_ride_30132__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_12/ride_30132_20240412082308
20240415203615,frodobots_data/output_rides_14/ride_31191_20240415203615/recordings/5d52b56fe546bc5a9ee2fb8fcc7fad89_ride_31191__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31191_20240415203615
20240415214746,frodobots_data/output_rides_14/ride_31216_20240415214746/recordings/aaf6b3a2b74a250260ae3f9e402625f7_ride_31216__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31216_20240415214746
20240416022632,frodobots_data/output_rides_14/ride_31274_20240416022632/recordings/93c85428094d75d3bf9aac8055db332c_ride_31274__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31274_20240416022632
20240416212829,frodobots_data/output_rides_14/ride_31573_20240416212829/recordings/304bcb8df94bad15bda6bb874fb8af45_ride_31573__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31573_20240416212829
20240416221217,frodobots_data/output_rides_14/ride_31592_20240416221217/recordings/0a7de4da9c4fcfb48ae043a1c20176b4_ride_31592__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31592_20240416221217
20240416231018,frodobots_data/output_rides_14/ride_31604_20240416231018/recordings/ec4dd1911547e2a0653255a1abd6e364_ride_31604__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31604_20240416231018
20240417001049,frodobots_data/output_rides_14/ride_31615_20240417001049/recordings/818dd5b14e48996127e2fb8b845bbb12_ride_31615__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31615_20240417001049
20240417211350,frodobots_data/output_rides_14/ride_31990_20240417211350/recordings/75372a8ea6495dfcc6311cb31bb0d3c2_ride_31990__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_14/ride_31990_20240417211350
20240419101753,frodobots_data/output_rides_15/ride_32816_20240419101753/recordings/c1273d2d854e60d27f757482dc8fa9a0_ride_32816__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_15/ride_32816_20240419101753
20240422001934,frodobots_data/output_rides_16/ride_33905_20240422001934/recordings/12f936b3c44454b3cef2b194267e71c5_ride_33905__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_16/ride_33905_20240422001934
20240422015033,frodobots_data/output_rides_16/ride_33961_20240422015033/recordings/1f2e5b017c43bd3f926e1ab1d2e4958d_ride_33961__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_16/ride_33961_20240422015033
20240422112340,frodobots_data/output_rides_17/ride_34257_20240422112340/recordings/5c51297c8e484f56bb811d9425abb6e2_ride_34257__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34257_20240422112340
20240422222058,frodobots_data/output_rides_17/ride_34478_20240422222058/recordings/8dee48d8c041a53cbcc8a3aae7cd780e_ride_34478__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34478_20240422222058
20240422225655,frodobots_data/output_rides_17/ride_34488_20240422225655/recordings/7bff3c889b409fe7cf25ae97c6dbe29f_ride_34488__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34488_20240422225655
20240423001917,frodobots_data/output_rides_17/ride_34506_20240423001917/recordings/786205f4534205329a5cfc9d01853655_ride_34506__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34506_20240423001917
20240423005404,frodobots_data/output_rides_17/ride_34517_20240423005404/recordings/534de1e7d04bee167db8e99ef2aa6e8d_ride_34517__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34517_20240423005404
20240423024159,frodobots_data/output_rides_17/ride_34554_20240423024159/recordings/c163fa9d1e445323cdb929925ca82fc5_ride_34554__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34554_20240423024159
20240423043426,frodobots_data/output_rides_17/ride_34599_20240423043426/recordings/e694d90fd342f2c1310bd58432acef5b_ride_34599__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_34599_20240423043426
20240423224756,frodobots_data/output_rides_17/ride_35030_20240423224756/recordings/58c64c15a745a393b7df0aa1dc8657d3_ride_35030__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_35030_20240423224756
20240424000841,frodobots_data/output_rides_17/ride_35037_20240424000841/recordings/2480f9114a48fa5fda53ddbc9352caab_ride_35037__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_35037_20240424000841
20240424003734,frodobots_data/output_rides_17/ride_35051_20240424003734/recordings/675d85b84b40bb671ab2dca8c061668d_ride_35051__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_35051_20240424003734
20240424020906,frodobots_data/output_rides_17/ride_35101_20240424020906/recordings/3cd3fa8d744efc466e9e288ddd8f3d1e_ride_35101__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_35101_20240424020906
20240424030435,frodobots_data/output_rides_17/ride_35125_20240424030435/recordings/926bd47a5b49c75471b1468d2dd5cd94_ride_35125__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_17/ride_35125_20240424030435
20240424112021,frodobots_data/output_rides_18/ride_35382_20240424112021/recordings/a6555988f246f1bad7cbaaa16631c768_ride_35382__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35382_20240424112021
20240425010128,frodobots_data/output_rides_18/ride_35669_20240425010128/recordings/205d58732241e888fb6eb0b5c1985e5b_ride_35669__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35669_20240425010128
20240425013852,frodobots_data/output_rides_18/ride_35677_20240425013852/recordings/e82368a7e647e185b836eb90473285bf_ride_35677__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35677_20240425013852
20240425021703,frodobots_data/output_rides_18/ride_35691_20240425021703/recordings/2da71a73da4c3bd56388feac8a2cada4_ride_35691__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35691_20240425021703
20240425031935,frodobots_data/output_rides_18/ride_35716_20240425031935/recordings/1a0c7c64b841a622b4a03abfe89e27ed_ride_35716__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35716_20240425031935
20240425040344,frodobots_data/output_rides_18/ride_35733_20240425040344/recordings/fa0374d0bc487eced2723cb62cff4711_ride_35733__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35733_20240425040344
20240425103947,frodobots_data/output_rides_18/ride_35878_20240425103947/recordings/ebcb8f988d4e968abcb7fbbb8ac6f4ba_ride_35878__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_35878_20240425103947
20240425235438,frodobots_data/output_rides_18/ride_36078_20240425235438/recordings/3cf600872247b3fa1981969b3588996e_ride_36078__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_36078_20240425235438
20240426021514,frodobots_data/output_rides_18/ride_36117_20240426021514/recordings/090a27d15343d2d0680183a7624b072d_ride_36117__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_18/ride_36117_20240426021514
20240426044449,frodobots_data/output_rides_19/ride_36174_20240426044449/recordings/d1d05ef92740dd5617280e8d8e0bf03d_ride_36174__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36174_20240426044449
20240426050346,frodobots_data/output_rides_19/ride_36187_20240426050346/recordings/932f39f935475ffc1ec20b8f283093a9_ride_36187__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36187_20240426050346
20240426063111,frodobots_data/output_rides_19/ride_36217_20240426063111/recordings/e77dda283a4ab8ae988681b54e37f316_ride_36217__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36217_20240426063111
20240426075552,frodobots_data/output_rides_19/ride_36245_20240426075552/recordings/634f55581247739260acfbacdafbb068_ride_36245__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36245_20240426075552
20240426081939,frodobots_data/output_rides_19/ride_36259_20240426081939/recordings/fd4374f5d54495329b1448991d3657e4_ride_36259__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36259_20240426081939
20240427034637,frodobots_data/output_rides_19/ride_36567_20240427034637/recordings/05cc30c61541edd112bd7c8cc4e876f7_ride_36567__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36567_20240427034637
20240427063104,frodobots_data/output_rides_19/ride_36589_20240427063104/recordings/0d35b444834bd386d523a9875ef6e13e_ride_36589__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36589_20240427063104
20240427223605,frodobots_data/output_rides_19/ride_36835_20240427223605/recordings/232ab29d594dce1afcdcb3afe67723c6_ride_36835__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36835_20240427223605
20240428054807,frodobots_data/output_rides_19/ride_36922_20240428054807/recordings/4c6f0886e34411023d6f0facabd0d33f_ride_36922__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_19/ride_36922_20240428054807
20240429025730,frodobots_data/output_rides_20/ride_37230_20240429025730/recordings/9a625cc03c48c32ff3317882bc682dff_ride_37230__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_37230_20240429025730
20240429033644,frodobots_data/output_rides_20/ride_37236_20240429033644/recordings/4bbb8bdbe146f2517dac6294d0cc302f_ride_37236__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_37236_20240429033644
20240429071624,frodobots_data/output_rides_20/ride_37328_20240429071624/recordings/d7edfcae4d4d0aa53030b28081cd22b1_ride_37328__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_37328_20240429071624
20240430010432,frodobots_data/output_rides_20/ride_37642_20240430010432/recordings/275e30e2654ddb2a9b564182563a95d2_ride_37642__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_37642_20240430010432
20240430024326,frodobots_data/output_rides_20/ride_37672_20240430024326/recordings/260768db294bdac194cf898995042f9b_ride_37672__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_37672_20240430024326
20240430212310,frodobots_data/output_rides_20/ride_38099_20240430212310/recordings/05e48c8103429d6bb00f998c73d4a7a7_ride_38099__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38099_20240430212310
20240430213437,frodobots_data/output_rides_20/ride_38105_20240430213437/recordings/8277a9a9804be1f6f1b1b8a89099bf3f_ride_38105__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38105_20240430213437
20240430220600,frodobots_data/output_rides_20/ride_38113_20240430220600/recordings/44e9b6aa7e403ece9d823aafa6d1bf22_ride_38113__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38113_20240430220600
20240430222815,frodobots_data/output_rides_20/ride_38117_20240430222815/recordings/32bcd571b24151dbc8073b949c2de2f7_ride_38117__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38117_20240430222815
20240430224846,frodobots_data/output_rides_20/ride_38121_20240430224846/recordings/f52667e0154f7f779c9c4eb0bf57830f_ride_38121__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38121_20240430224846
20240430232852,frodobots_data/output_rides_20/ride_38140_20240430232852/recordings/806cd2c8d44a26a3b51b18b7d71fce3b_ride_38140__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38140_20240430232852
20240430234738,frodobots_data/output_rides_20/ride_38147_20240430234738/recordings/0fffb558b4460e4eeed5e0a3b0d73089_ride_38147__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38147_20240430234738
